Numero_expedient,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Codi_carrer,Nom_carrer,Num_postal ,Descripcio_dia_setmana,Dia_setmana,Descripcio_tipus_dia,Any,Mes_ any,Nom_mes,Dia_mes,Descripcio_torn,Hora_dia,Descripcio_causa_vianant,Desc_Tipus_vehicle_implicat,Descripcio_sexe,Edat,Descripcio_tipus_persona,Descripcio_situacio,Descripcio_victimitzacio,Coordenada_UTM_X,Coordenada_UTM_Y,Longitud,Latitud
2017S008611    ,6,Gràcia,30,la Salut,176608,Larrard,0004B0006,Dijous,Dj,Laboral,2017,10,Octubre,19,Matí,7,No és causa del  vianant,Motocicleta,Home,39,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"429554,63","4584909,14",2.155993,41.410799
2017S008612    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,32700,Balmes,0119 0119,Dijous,Dj,Laboral,2017,10,Octubre,19,Matí,8,No és causa del  vianant,"Camió rígid <= 3,5 tones",Dona,58,Vianant,Desconegut,Ferit lleu: Hospitalització fins a 24h,"429716,06","4582879,74",2.158167,41.39253
2017S008613    ,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,311703,Sancho de Ávila,0025 0025,Dijous,Dj,Laboral,2017,10,Octubre,19,Matí,8,No és causa del  vianant,Bicicleta,Home,28,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"432276,47","4583451,5",2.188722,41.397901
2017S008614    ,2,Eixample,7,la Dreta de l'Eixample,247659,Pau Claris,0082 0082,Dijous,Dj,Laboral,2017,10,Octubre,19,Matí,8,No és causa del  vianant,Motocicleta,Home,24,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"430825,62","4582540,88",2.17147,41.389573
2017S008615    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,144601,Diagonal,0626 0626,Dijous,Dj,Laboral,2017,10,Octubre,19,Matí,9,Desobeir el senyal del semàfor,Motocicleta,Dona,27,Vianant,Desconegut,Ferit lleu: Hospitalització fins a 24h,"428148,73","4582820,71",2.13942,41.39186
2017S008615    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,144601,Diagonal,0626 0626,Dijous,Dj,Laboral,2017,10,Octubre,19,Matí,9,Desobeir el senyal del semàfor,Motocicleta,Dona,35,Passatger,Desconegut,Ferit lleu: Amb assistència sanitària en lloc d'accident,"428148,73","4582820,71",2.13942,41.39186
2017S008615    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,144601,Diagonal,0626 0626,Dijous,Dj,Laboral,2017,10,Octubre,19,Matí,9,Desobeir el senyal del semàfor,Motocicleta,Home,42,Conductor,Presentat,Ferit lleu: Amb assistència sanitària en lloc d'accident,"428148,73","4582820,71",2.13942,41.39186
2017S008616    ,2,Eixample,6,la Sagrada Família,90502,Còrsega,0577 0579,Dijous,Dj,Laboral,2017,10,Octubre,19,Matí,8,No és causa del  vianant,Motocicleta,Dona,36,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"431016,04","4584514,05",2.173529,41.407368
2017S008617    ,10,Sant Martí,71,Provençals del Poblenou,144601,Diagonal,0180 0182,Dijous,Dj,Laboral,2017,10,Octubre,19,Matí,10,No és causa del  vianant,Motocicleta,Home,31,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"432731,61","4584272,34",2.194073,41.405334
2017S008618    ,2,Eixample,7,la Dreta de l'Eixample,89004,Consell de Cent,0455 0455,Dijous,Dj,Laboral,2017,10,Octubre,19,Matí,8,No és causa del  vianant,Motocicleta,Dona,55,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"431138,7","4583505,55",2.175103,41.398291
2017S008619    ,10,Sant Martí,65,el Clot,18505,Aragó,0611 0617,Dijous,Dj,Laboral,2017,10,Octubre,19,Matí,9,No és causa del  vianant,Turisme,Dona,25,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"432178,22","4584721,08",2.187407,41.409332
2017S008620    ,2,Eixample,5,el Fort Pienc,169409,Corts Catalanes,0751 0751,Dijous,Dj,Laboral,2017,10,Octubre,19,Matí,9,No és causa del  vianant,Turisme,Desconegut,42,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"431756,38","4583735,55",2.18247,41.400415
2017S008621    ,6,Gràcia,31,la Vila de Gràcia,273207,Rabassa,0039 0039,Dijous,Dj,Laboral,2017,10,Octubre,19,Matí,8,No és causa del  vianant,Taxi,Home,50,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"429675,61","4584608,87",2.157475,41.408099
2017S008621    ,6,Gràcia,31,la Vila de Gràcia,273207,Rabassa,0039 0039,Dijous,Dj,Laboral,2017,10,Octubre,19,Matí,8,No és causa del  vianant,Turisme,Dona,30,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"429675,61","4584608,87",2.157475,41.408099
2017S008622    ,2,Eixample,9,la Nova Esquerra de l'Eixample,285807,Rocafort,0179 0179,Dijous,Dj,Laboral,2017,10,Octubre,19,Matí,11,No és causa del  vianant,Motocicleta,Home,27,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"428923,36","4581777,57",2.148812,41.382535
2017S008623    ,2,Eixample,6,la Sagrada Família,350308,València,0485 0487,Dijous,Dj,Laboral,2017,10,Octubre,19,Matí,11,No és causa del  vianant,Motocicleta,Home,50,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"431474,74","4584208,04",2.179043,41.404652
2017S008624    ,2,Eixample,5,el Fort Pienc,325005,Sicília,0191 0191,Dijous,Dj,Laboral,2017,10,Octubre,19,Matí,12,No és causa del  vianant,Taxi,Home,49,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"431144,73","4583713,96",2.175151,41.400165
2017S008624    ,2,Eixample,5,el Fort Pienc,325005,Sicília,0191 0191,Dijous,Dj,Laboral,2017,10,Octubre,19,Matí,12,No és causa del  vianant,Turisme,Home,54,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"431144,73","4583713,96",2.175151,41.400165
2017S008625    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,23403,Aribau,0169 0169,Dijous,Dj,Laboral,2017,10,Octubre,19,Matí,13,No és causa del  vianant,Turisme,Dona,62,Vianant,Desconegut,Ferit lleu: Hospitalització fins a 24h,"429240,9","4582984,28",2.152461,41.393434
2017S008626    ,2,Eixample,7,la Dreta de l'Eixample,169409,Corts Catalanes,0655 0655,Dijous,Dj,Laboral,2017,10,Octubre,19,Tarda,14,No és causa del  vianant,Motocicleta,Home,45,Conductor,Presentat,Ferit lleu: Amb assistència sanitària en lloc d'accident,"430943,38","4582939,91",2.172835,41.393177
2017S008627    ,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,11200,Almogàvers,0168 0170,Dijous,Dj,Laboral,2017,10,Octubre,19,Matí,13,No és causa del  vianant,Turisme,Dona,22,Vianant,Desconegut,Ferit lleu: Hospitalització fins a 24h,"432686,49","4583634,28",2.193605,41.399584
2017S008628    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,23403,Aribau,0013 0013,Dijous,Dj,Laboral,2017,10,Octubre,19,Tarda,14,No és causa del  vianant,Motocicleta,Dona,43,Conductor,Presentat,Ferit lleu: Amb assistència sanitària en lloc d'accident,"430028,59","4582178,44",2.16198,41.386243
2017S008629    ,3,Sants-Montjuïc,11,el Poble-sec,213307,Miramar,0001 0001,Dijous,Dj,Laboral,2017,10,Octubre,19,Tarda,14,Altres,Turisme,Dona,13,Vianant,Desconegut,Ferit lleu: Amb assistència sanitària en lloc d'accident,"429854,04","4580183,3",2.16013,41.36826
2017S008629    ,3,Sants-Montjuïc,11,el Poble-sec,213307,Miramar,0001 0001,Dijous,Dj,Laboral,2017,10,Octubre,19,Tarda,14,Altres,Turisme,Home,14,Vianant,Desconegut,Ferit lleu: Amb assistència sanitària en lloc d'accident,"429854,04","4580183,3",2.16013,41.36826
2017S008630    ,2,Eixample,7,la Dreta de l'Eixample,335100,Tetuan,9999 9999,Dijous,Dj,Laboral,2017,10,Octubre,19,Tarda,16,No és causa del  vianant,Ciclomotor,Dona,20,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"431163,8","4583082,14",2.17545,41.394483
2017S008631    ,6,Gràcia,31,la Vila de Gràcia,144601,Diagonal,0462 0462,Dijous,Dj,Laboral,2017,10,Octubre,19,Tarda,16,No és causa del  vianant,Motocicleta,Dona,22,Passatger,Desconegut,Ferit lleu: Hospitalització fins a 24h,"429630,58","4583284,35",2.157091,41.39617
2017S008631    ,6,Gràcia,31,la Vila de Gràcia,144601,Diagonal,0462 0462,Dijous,Dj,Laboral,2017,10,Octubre,19,Tarda,16,No és causa del  vianant,Motocicleta,Home,22,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"429630,58","4583284,35",2.157091,41.39617
2017S008631    ,6,Gràcia,31,la Vila de Gràcia,144601,Diagonal,0462 0462,Dijous,Dj,Laboral,2017,10,Octubre,19,Tarda,16,No és causa del  vianant,Turisme,Dona,55,Conductor,Presentat,Ferit lleu: Rebutja assistència sanitària,"429630,58","4583284,35",2.157091,41.39617
2017S008631    ,6,Gràcia,31,la Vila de Gràcia,144601,Diagonal,0462 0462,Dijous,Dj,Laboral,2017,10,Octubre,19,Tarda,16,No és causa del  vianant,Turisme,Home,53,Conductor,Presentat,Ferit lleu: Rebutja assistència sanitària,"429630,58","4583284,35",2.157091,41.39617
2017S008632    ,7,Horta-Guinardó,38,la Teixonera,230000,Mare de Déu del Coll,0125 0125,Dijous,Dj,Laboral,2017,10,Octubre,19,Tarda,16,No és causa del  vianant,Ciclomotor,Dona,22,Passatger,Desconegut,Ferit lleu: Hospitalització fins a 24h,"429103,84","4586132,97",2.150454,41.421774
2017S008633    ,4,Les Corts,21,Pedralbes,700090,Lluís Pericot,0002 0002,Dijous,Dj,Laboral,2017,10,Octubre,19,Tarda,15,No és causa del  vianant,Motocicleta,Home,30,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"426895,87","4582511,51",2.124471,41.388964
2017S008634    ,2,Eixample,9,la Nova Esquerra de l'Eixample,18505,Aragó,0101 0103,Dijous,Dj,Laboral,2017,10,Octubre,19,Tarda,18,No és causa del  vianant,Motocicleta,Home,32,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"429176,66","4581770,73",2.151838,41.382494
2017S008636    ,2,Eixample,7,la Dreta de l'Eixample,247659,Pau Claris,0133 0133,Dijous,Dj,Laboral,2017,10,Octubre,19,Tarda,16,Desobeir el senyal del semàfor,Motocicleta,Home,25,Vianant,Desconegut,Ferit lleu: Amb assistència sanitària en lloc d'accident,"430370,05","4582974,79",2.165978,41.393442
2017S008636    ,2,Eixample,7,la Dreta de l'Eixample,247659,Pau Claris,0133 0133,Dijous,Dj,Laboral,2017,10,Octubre,19,Tarda,16,Desobeir el senyal del semàfor,Motocicleta,Home,72,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"430370,05","4582974,79",2.165978,41.393442
2017S008637    ,3,Sants-Montjuïc,12,la Marina del Prat Vermell,78802,Cisell,0010U0010U,Dijous,Dj,Laboral,2017,10,Octubre,19,Tarda,18,No és causa del  vianant,Turisme,Home,47,Conductor,Presentat,Ferit lleu: Amb assistència sanitària en lloc d'accident,"428460,32","4578638,16",2.143646,41.354222
2017S008638    ,2,Eixample,5,el Fort Pienc,9209,Alí Bei,0069 0069,Dijous,Dj,Laboral,2017,10,Octubre,19,Tarda,17,No és causa del  vianant,Taxi,Dona,29,Vianant,Desconegut,Ferit lleu: Amb assistència sanitària en lloc d'accident,"431621,84","4583000,75",2.180938,41.393784
2017S008639    ,2,Eixample,7,la Dreta de l'Eixample,18505,Aragó,0247 0247,Dijous,Dj,Laboral,2017,10,Octubre,19,Tarda,20,No és causa del  vianant,Motocicleta,Home,39,Conductor,Presentat,Ferit lleu: Amb assistència sanitària en lloc d'accident,"430102,9","4582684,3",2.162806,41.390807
2017S008640    ,2,Eixample,7,la Dreta de l'Eixample,100800,Diputació,0232 0232,Dijous,Dj,Laboral,2017,10,Octubre,19,Nit,22,No és causa del  vianant,Turisme,Home,37,Vianant,Desconegut,Ferit lleu: Hospitalització fins a 24h,"430233,49","4582396,71",2.164406,41.388225
2017S008641    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,349706,Comte d'Urgell,0237 0239,Dijous,Dj,Laboral,2017,10,Octubre,19,Tarda,21,No és causa del  vianant,Motocicleta,Home,28,Conductor,Presentat,Ferit lleu: Amb assistència sanitària en lloc d'accident,"428760,48","4582700,87",2.146754,41.390833
2017S008642    ,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,32700,Balmes,0314 0314,Divendres,Dv,Laboral,2017,10,Octubre,20,Nit,0,No és causa del  vianant,Motocicleta,Home,29,Conductor,Presentat,Ferit lleu: Amb assistència sanitària en lloc d'accident,"428629,63","4584022,66",2.145031,41.402729
2017S008643    ,2,Eixample,5,el Fort Pienc,197302,Marina,0203 0203,Divendres,Dv,Laboral,2017,10,Octubre,20,Nit,0,No és causa del  vianant,Motocicleta,Home,28,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"431413,87","4583799,89",2.178359,41.400963
2017S008644    ,2,Eixample,6,la Sagrada Família,161407,Indústria,0195 0195,Divendres,Dv,Laboral,2017,10,Octubre,20,Nit,0,No és causa del  vianant,Motocicleta,Dona,20,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"431249,66","4584925,02",2.17627,41.41109
2017S008645    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",240707,Palau,9999 9999,Divendres,Dv,Laboral,2017,10,Octubre,20,Nit,0,Creuar per fora pas de vianants,Taxi,Dona,36,Vianant,Desconegut,Ferit lleu: Amb assistència sanitària en lloc d'accident,"431825,77","4581775,62",2.183516,41.382768
2017S008649    ,1,Ciutat Vella,1,el Raval,296508,Sant Antoni,0104 0104,Divendres,Dv,Laboral,2017,10,Octubre,20,Nit,4,Altres,Taxi,Home,26,Vianant,Desconegut,Ferit lleu: Hospitalització fins a 24h,"430208,48","4582046,25",2.164147,41.38507
2017S008650    ,3,Sants-Montjuïc,12,la Marina del Prat Vermell,700133,Transversal 5,0001 0001,Divendres,Dv,Laboral,2017,10,Octubre,20,Matí,6,No és causa del  vianant,Furgoneta,Home,58,Vianant,Desconegut,Ferit lleu: Hospitalització fins a 24h,"426218,8","4576318,81",2.117129,41.333124
2017S008651    ,4,Les Corts,19,les Corts,40300,Berlín,0061 0065,Divendres,Dv,Laboral,2017,10,Octubre,20,Matí,7,No és causa del  vianant,Motocicleta,Home,58,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"428144,34","4581903,73",2.139481,41.3836
2017S008652    ,9,Sant Andreu,60,Sant Andreu,209900,Meridiana,0628X0628X,Divendres,Dv,Laboral,2017,10,Octubre,20,Matí,7,No és causa del  vianant,Turisme,Dona,42,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"432219,24","4588738,87",2.187447,41.445515
2017S008653    ,3,Sants-Montjuïc,18,Sants,312400,Sants,0099 0099,Divendres,Dv,Laboral,2017,10,Octubre,20,Matí,6,No és causa del  vianant,Taxi,Dona,45,Vianant,Desconegut,Ferit lleu: Hospitalització fins a 24h,"427815,59","4580984,21",2.135656,41.375294
2017S008654    ,3,Sants-Montjuïc,12,la Marina del Prat Vermell,701265,Litoral (Besòs),1120000,Divendres,Dv,Laboral,2017,10,Octubre,20,Matí,7,No és causa del  vianant,Motocicleta,Home,33,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"431209,99","4580625,8",2.17628,41.372358
2017S008655    ,9,Sant Andreu,60,Sant Andreu,120807,Favència,0538X0538X,Divendres,Dv,Laboral,2017,10,Octubre,20,Matí,7,No és causa del  vianant,Turisme,Home,30,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"432573,99","4588871,98",2.191669,41.446743
2017S008656    ,3,Sants-Montjuïc,15,Hostafrancs,94809,Creu Coberta,0129 0131,Divendres,Dv,Laboral,2017,10,Octubre,20,Matí,9,Creuar per fora pas de vianants,Motocicleta,Home,33,Conductor,Presentat,Ferit lleu: Amb assistència sanitària en lloc d'accident,"428313,84","4580966,52",2.141613,41.375176
2017S008657    ,6,Gràcia,30,la Salut,229908,Mare de Déu del Coll,0002 0002,Divendres,Dv,Laboral,2017,10,Octubre,20,Matí,8,No és causa del  vianant,Ciclomotor,Dona,21,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"429102,42","4584612,09",2.15062,41.408084
2017S008658    ,6,Gràcia,28,Vallcarca i els Penitents,158107,Vallcarca,0169 0203,Divendres,Dv,Laboral,2017,10,Octubre,20,Matí,9,No és causa del  vianant,Motocicleta,Dona,26,Conductor,Presentat,Ferit lleu: Amb assistència sanitària en lloc d'accident,"428378,51","4585474,36",2.141857,41.415784
2017S008659    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",177101,Laietana,0046 0046,Divendres,Dv,Laboral,2017,10,Octubre,20,Matí,8,No és causa del  vianant,Motocicleta,Dona,33,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"431170,83","4582187,93",2.175636,41.386423
2017S008660    ,2,Eixample,7,la Dreta de l'Eixample,31300,Bailèn,0131 0131,Divendres,Dv,Laboral,2017,10,Octubre,20,Matí,8,No és causa del  vianant,Ciclomotor,Dona,28,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"430580,47","4583525,22",2.168427,41.398423
2017S008661    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",177101,Laietana,0040 0040,Divendres,Dv,Laboral,2017,10,Octubre,20,Matí,9,No és causa del  vianant,Motocicleta,Dona,29,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"431223,22","4582134,81",2.176276,41.38595
2017S008661    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",177101,Laietana,0040 0040,Divendres,Dv,Laboral,2017,10,Octubre,20,Matí,9,No és causa del  vianant,Motocicleta,Dona,30,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"431223,22","4582134,81",2.176276,41.38595
2017S008662    ,4,Les Corts,20,la Maternitat i Sant Ramon,144601,Diagonal,0687 0687,Divendres,Dv,Laboral,2017,10,Octubre,20,Matí,8,No és causa del  vianant,Motocicleta,Dona,35,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"425387,61","4581830,33",2.10652,41.382692
2017S008663    ,7,Horta-Guinardó,43,Horta,352507,Vall d'Hebron,0251 0251,Divendres,Dv,Laboral,2017,10,Octubre,20,Matí,8,No és causa del  vianant,Turisme,Home,37,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"429929,99","4588153,68",2.160103,41.440049
2017S008664    ,2,Eixample,9,la Nova Esquerra de l'Eixample,361406,Viladomat,0166 0166,Divendres,Dv,Laboral,2017,10,Octubre,20,Matí,10,No és causa del  vianant,Ciclomotor,Home,18,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"429256,13","4581859,63",2.152784,41.383303
2017S008665    ,2,Eixample,9,la Nova Esquerra de l'Eixample,169409,Corts Catalanes,0407 0409,Divendres,Dv,Laboral,2017,10,Octubre,20,Matí,12,No és causa del  vianant,Turisme,Dona,28,Conductor,Presentat,Ferit lleu: Amb assistència sanitària en lloc d'accident,"429167,92","4581201,93",2.151797,41.377368
2017S008666    ,3,Sants-Montjuïc,13,la Marina de Port,169409,Corts Catalanes,0186 0186,Divendres,Dv,Laboral,2017,10,Octubre,20,Matí,11,Altres,Autobús,Dona,34,Vianant,Desconegut,Ferit lleu: Hospitalització fins a 24h,"428133,39","4580116,62",2.139562,41.367504
2017S008667    ,8,Nou Barris,50,les Roquetes,120807,Favència,0241X0241X,Divendres,Dv,Laboral,2017,10,Octubre,20,Matí,12,Creuar per fora pas de vianants,Motocicleta,Dona,28,Conductor,Presentat,Ferit lleu: Amb assistència sanitària en lloc d'accident,"431497,37","4588822,89",2.178795,41.44621
2017S008667    ,8,Nou Barris,50,les Roquetes,120807,Favència,0241X0241X,Divendres,Dv,Laboral,2017,10,Octubre,20,Matí,12,Creuar per fora pas de vianants,Motocicleta,Home,30,Vianant,Desconegut,Ferit lleu: Hospitalització fins a 24h,"431497,37","4588822,89",2.178795,41.44621
2017S008668    ,9,Sant Andreu,63,Navas,209900,Meridiana,0226 0226,Divendres,Dv,Laboral,2017,10,Octubre,20,Matí,12,No és causa del  vianant,Bicicleta,Home,65,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"432169,33","4585491,19",2.187213,41.416266
2017S008669    ,4,Les Corts,19,les Corts,110803,Entença,0261U0261U,Divendres,Dv,Laboral,2017,10,Octubre,20,Tarda,15,No és causa del  vianant,Motocicleta,Home,50,Conductor,Presentat,Ferit lleu: Amb assistència sanitària en lloc d'accident,"428201,48","4582353,36",2.140109,41.387658
2017S008670    ,10,Sant Martí,67,la Vila Olímpica del Poblenou,700654,Litoral,9993 9993,Divendres,Dv,Laboral,2017,10,Octubre,20,Tarda,14,No és causa del  vianant,Ciclomotor,Home,51,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"432911,5","4582301,09",2.196445,41.387597
2017S008671    ,1,Ciutat Vella,2,el Barri Gòtic,74404,Catalunya,0017 0017,Dijous,Dj,Laboral,2017,10,Octubre,19,Tarda,16,No és causa del  vianant,Bicicleta,Dona,84,Vianant,Desconegut,Ferit lleu: Amb assistència sanitària en lloc d'accident,"430817,8","4582213,63",2.171411,41.386627
2017S008672    ,4,Les Corts,19,les Corts,202708,Dolors Masferrer i Bosch,0018 0018,Divendres,Dv,Laboral,2017,10,Octubre,20,Matí,13,No és causa del  vianant,Furgoneta,Home,86,Vianant,Desconegut,Ferit lleu: Hospitalització fins a 24h,"427261,12","4582106,27",2.128897,41.385349
2017S008673    ,4,Les Corts,19,les Corts,66508,Carles III,0030 0036,Divendres,Dv,Laboral,2017,10,Octubre,20,Tarda,17,No és causa del  vianant,Bicicleta,Home,20,Conductor,Presentat,Ferit lleu: Amb assistència sanitària en lloc d'accident,"427236,85","4581702,77",2.128647,41.381708
2017S008674    ,4,Les Corts,19,les Corts,40300,Berlín,0077 0077,Divendres,Dv,Laboral,2017,10,Octubre,20,Tarda,17,No és causa del  vianant,Furgoneta,Dona,31,Passatger,Desconegut,Ferit lleu: Rebutja assistència sanitària,"428194,18","4581940,52",2.140075,41.383938
2017S008674    ,4,Les Corts,19,les Corts,40300,Berlín,0077 0077,Divendres,Dv,Laboral,2017,10,Octubre,20,Tarda,17,No és causa del  vianant,Motocicleta,Dona,57,Conductor,Presentat,Ferit lleu: Amb assistència sanitària en lloc d'accident,"428194,18","4581940,52",2.140075,41.383938
2017S008675    ,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,701265,Litoral (Besòs),670000,Divendres,Dv,Laboral,2017,10,Octubre,20,Tarda,17,No és causa del  vianant,Ciclomotor,Home,23,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"434241,83","4583823,22",2.212185,41.401415
2017S008676    ,10,Sant Martí,68,el Poblenou,701266,Litoral (Llobregat),780000,Divendres,Dv,Laboral,2017,10,Octubre,20,Tarda,14,No és causa del  vianant,Motocicleta,Home,54,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"433545,58","4582976,4",2.203953,41.393729
